CERT,NAME,CITY,STNAME,ZIP,ADDRESS,BKCLASS,CHARTER,ACTIVE,INSDATE,REGAGENT,ASSET,DEP,LATITUDE,LONGITUDE,WEBADDR
29731,The Southern Bank Company,Gadsden,Alabama,35901,221 S 6th St,NM,0,1,08/09/1989,,128243,103599,34.0131670069011,-86.0076920157334,www.sobanco.com
29743,Aroostook County Federal Savings and Loan Association,Caribou,Maine,04736,43 High St,SB,703995,1,08/09/1989,,202902,178104,46.8603638079298,-68.0107340347072,www.yourhomebank.com
29744,First Seacoast Bank,Dover,New Hampshire,03820,633 Central Ave,SB,703997,1,08/09/1989,,609679,499246,43.2050059843832,-70.8750720000244,www.firstseacoastbank.com
29745,Marathon Bank,Wausau,Wisconsin,54403,500 Scott St,SI,0,1,08/09/1989,,245523,190110,44.9607144598666,-89.6251390360413,WWW.MARATHONBANK.COM
29749,Southern Hills Community Bank,Leesburg,Ohio,45135,45 E Main St,SB,704013,1,08/09/1989,,201535,171517,39.3456579928033,-83.5540330240289,www.southernhillscommunitybank.bank
29771,"KS Bank, Inc.",Smithfield,North Carolina,27577,1031 N Brightleaf Blvd,SI,0,1,08/09/1989,,771684,703500,35.5173559838521,-78.3215650070093,www.KSBankinc.com
29772,Vidalia Federal Savings Bank,Vidalia,Georgia,30474,300 Jackson St,SB,704067,1,08/09/1989,,221315,168580,32.2153569861387,-82.4123169772384,WWW.VIDFEDONLINE.COM
29774,Carrollton Federal Bank,Carrollton,Kentucky,41008,2539 Highway 227,SB,704069,1,08/09/1989,,41340,35054,38.6573480063385,-85.1330000186027,www.carrolltonfederal.com
29782,First Federal Bank,Dickson,Tennessee,37055,611 E College St,SI,0,1,08/09/1989,,1058346,931956,36.0721790073776,-87.3800089710299,www.ffbtn.com
29783,High Country Bank,Salida,Colorado,81201,7360 W Us Highway 50,SM,0,1,08/09/1989,,522254,431889,38.5235890087316,-106.014448993846,www.highcountrybank.net
29787,"First Federal Community Bank, National Association",Dover,Ohio,44622,141 W Ohio Ave,N,25025,1,08/09/1989,,868313,782815,40.5500200067414,-81.4958219982199,www.firstfed.com
29800,Lisle Savings Bank,Lisle,Illinois,60532,1450 Maple Ave,SI,0,1,08/09/1989,,537858,380154,41.7862000185001,-88.0806000382083,http://WWW.LSB.BANK
29804,Catalyst Bank,Opelousas,Louisiana,70570,235 N Court St,SB,704114,1,08/09/1989,,280525,192524,30.5360850135498,-92.0827329960106,www.catalystbank.com
29809,First Savings Bank of Hegewisch,Chicago,Illinois,60633,13220 S Baltimore Ave,SI,0,1,08/09/1989,,803097,683219,41.6548470042901,-87.5474209746101,www.fsbhegewisch.com
29813,Peoples Savings and Loan Company,Bucyrus,Ohio,44820,300 S Walnut St,NM,0,1,08/09/1989,,157154,126648,40.8058439897401,-82.9735999754507,www.psalc.com
29835,Milford Federal Bank,Milford,Massachusetts,01757,246 Main St,SB,704167,1,08/09/1989,,537787,421575,42.1387130264839,-71.5209310834859,www.milfordfederal.com
29838,First Federal Savings and Loan Association of Lorain,Lorain,Ohio,44053,3721 Oberlin Ave,SB,704171,1,08/09/1989,,562896,486633,41.4365400008096,-82.1848730287444,www.fflorain.bank
29839,Crossroads Bank,Wabash,Indiana,46992,1205 N Cass St,NM,0,1,08/09/1989,,574187,490389,40.8129979860098,-85.8350359582505,www.crossroadsbanking.com
29842,Commonwealth Co-operative Bank,Hyde Park,Massachusetts,02136,1172 River St,SM,0,1,08/09/1989,,203195,130868,42.2560273167938,-71.1206012457239,www.commonwealthcoop.com
29846,Eaton Community Bank,Charlotte,Michigan,48813,236 S Cochran Ave,SB,704194,1,08/09/1989,,502641,420325,42.5612889800972,-84.8362549975683,www.eaton.bank
29847,Main Street Bank Corp.,Wooster,Ohio,44691,151 N Market St,NM,0,1,08/09/1989,,1470556,1291979,40.799319013394,-81.939954991424,www.mymainstreetbank.bank
29857,"The Liberty Savings Association, FSA",Fort Scott,Kansas,66701,24 S Judson St,SB,704214,1,08/09/1989,,28197,21280,37.8411119886865,-94.7087960013695,www.libertysavingsfsa.com
29858,SSB Community Bank,Strasburg,Ohio,44680,152 N Wooster Ave,NM,0,1,08/09/1989,,283863,252965,40.5976210025128,-81.5279729671441,www.ssbonline.com
2987,Baker-Boyer National Bank,Walla Walla,Washington,99362,7 W Main St,N,3956,1,01/01/1934,,685998,616722,46.0662719821866,-118.339598988341,www.bakerboyer.com
29874,Dearborn Federal Savings Bank,Dearborn,Michigan,48124,22315 Michigan Ave,SB,704241,1,08/09/1989,,292065,186929,42.3045480168911,-83.2497599642955,www.mydfsb.com
29878,American Community Bank of Indiana,Saint John,Indiana,46373,7880 Wicker Ave,NM,0,1,08/09/1989,,389834,352701,41.4756269946115,-87.4713569634926,www.acbanker.com
29881,Home Bank SB,Martinsville,Indiana,46151,59 W Washington St,SB,704255,1,08/09/1989,,427707,355276,39.4265289834824,-86.4294989716399,www.homebanksb.com
29904,Elizabethton Federal Savings Bank,Elizabethton,Tennessee,37643,112 N Sycamore St,SB,704307,1,08/09/1989,,320053,184459,36.3481697685345,-82.2145574345396,www.elizfed.com
29907,Logansport Savings Bank,Logansport,Indiana,46947,723 E Broadway,NM,0,1,08/09/1989,,270123,231964,40.7545780068052,-86.3604009926135,www.logansportsavings.bank
29910,Scottsburg Building and Loan Association,Scottsburg,Indiana,47170,306 W Mcclain Ave,SL,704315,1,08/09/1989,,76605,60669,38.6859149991935,-85.7739810020542,www.sblaonline.com
29922,Riverview Bank,Vancouver,Washington,98660,900 Washington St,NM,0,1,08/09/1989,,1507319,1244117,45.628399558192,-122.673275779315,www.riverviewbank.com
29933,Union Savings and Loan Association,Connersville,Indiana,47331,730 N Central Ave,SB,704369,1,08/09/1989,,256829,230587,39.6440050050821,-85.1369509963025,http://www.uslabank.com
29937,First Federal Savings Bank of Kentucky,Frankfort,Kentucky,40601,216 W Main St,SB,704381,1,08/09/1989,,288981,221720,38.1983510070473,-84.8768759634704,ffsbky.bank
29941,Bogota Savings Bank,Teaneck,New Jersey,07666,819 Teaneck Rd,SI,0,1,08/09/1989,,923723,654133,40.8844459992295,-74.0066709714041,http://www.bogotasavingsbank.com
29950,"Santander Bank, N.A.",Wilmington,Delaware,19801,824 N Market St,N,25022,1,08/09/1989,,97745560,74410683,39.7440739906133,-75.5482659933848,www.santander.com
29961,First Savings Bank,Jeffersonville,Indiana,47130,702 N Shore Dr,SM,0,1,08/09/1989,,2398216,1715460,38.2711589840572,-85.7487559997238,www.fsbbank.net
29966,The Equitable Savings and Loan Company,Cadiz,Ohio,43907,114 S Main St,NM,0,1,08/09/1989,,9004,6608,40.2723959927784,-80.997190960216,www.equitablesavings.com
29975,The Peoples Savings Bank,Urbana,Ohio,43078,10 Monument Sq,SL,0,1,08/09/1989,,177220,159058,40.1083460124714,-83.7518419994748,www.thepeoplessavingsbank.com
29980,Midland Federal Savings and Loan Association,Bridgeview,Illinois,60455,8929 S Harlem Ave,SL,704475,1,08/09/1989,,119986,107703,41.72903401392,-87.798456041048,midlandfederalsavings.com
29988,Mutual Savings Association,Leavenworth,Kansas,66048,100 S 4th St,SL,0,1,08/09/1989,,377369,245978,39.3187320089521,-94.914358991624,www.msa.bank
29995,Phoenixville Federal Bank and Trust,Phoenixville,Pennsylvania,19460,564 Nutt Rd,SI,0,1,08/09/1989,,635233,539169,40.1300545968721,-75.5303081849265,www.phoenixfed.com
30012,Third Federal Savings and Loan Association of Cleveland,Cleveland,Ohio,44105,7007 Broadway Ave,SB,704544,1,08/09/1989,,17443573,10580015,41.459411993371,-81.6395729787832,www.thirdfederal.com
30031,Huntingdon Savings Bank,Huntingdon,Pennsylvania,16652,423 Penn St,SI,0,1,11/01/1998,,17717,13689,40.4849509990238,-78.0115660177598,
30039,Haven Savings Bank,Hoboken,New Jersey,07030,621 Washington St,SI,0,1,08/09/1989,,1015808,870463,40.7440539825447,-74.0285100201278,www.havenbank.com
30043,Beardstown Savings s.b.,Beardstown,Illinois,62618,301 S State St,SI,0,1,08/09/1989,,73074,53376,40.0165220117273,-90.4334549933828,www.beardstownsavings.com
30052,Blue Foundry Bank,Rutherford,New Jersey,07070,19 Park Ave,SI,0,1,08/09/1989,,2151426,1521937,40.8279269937556,-74.1019960092856,bluefoundrybank.com
30058,First Federal Savings and Loan Association of Greensburg,Greensburg,Indiana,47240,212 N Franklin St,SB,704656,1,08/09/1989,,146027,128678,39.3380040160092,-85.48321001487,www.ffsg.net
30065,"Peoples Community Bank SB of Monticello, Indiana",Monticello,Indiana,47960,126 Constitution Plz,SL,0,1,08/09/1989,,42145,19540,40.74569398572,-86.763099975308,www.peoplesmonticello.com
30067,Cornerstone Bank,Clarinda,Iowa,51632,123 E Main St,SM,0,1,08/09/1989,,45961,36825,40.7380279808948,-95.0367829739287,www.cornerstonebankia.com
30072,Schuyler Savings Bank,Kearny,New Jersey,07032,24 Davis Ave,SI,0,1,08/09/1989,,138394,107502,40.754241012388,-74.1496730289188,www.schuylersavings.com
30076,"Spencer Savings Bank, SLA",Elmwood Park,New Jersey,07407,611 River Dr,SL,0,1,08/09/1989,,3997018,3067014,40.8996179983484,-74.1253609834823,www.spencersavings.com
30084,Mercer Savings Bank,Celina,Ohio,45822,1100 Irmscher Blvd,NM,0,1,08/09/1989,,176430,146342,40.5585760020458,-84.5378040077807,www.mercersavings.com
30103,Monroe Savings Bank,Williamstown,New Jersey,08094,114 S Main St,SI,0,1,08/09/1989,,111488,85465,39.6853430008913,-74.993863028937,www.monroesavings.com
30111,Oconee Federal Savings and Loan Association,Seneca,South Carolina,29678,115 E North 2nd St,SB,704769,1,08/09/1989,,660240,542978,34.687505995244,-82.953902000074,www.oconeefederal.com
30117,Reliance Savings Bank,Altoona,Pennsylvania,16601,1300 11th Avenue,SI,0,1,08/09/1989,,648070,502846,40.515085994506,-78.402409971879,www.reliancebank.bank
30119,PennCrest Bank,Altoona,Pennsylvania,16601,1201 12th St,SI,0,1,08/09/1989,,235736,199525,40.5164700143582,-78.4017870288351,www.PennCrest.BANK
30121,Investment Savings Bank,Altoona,Pennsylvania,16602,900 S 16th St,SI,0,1,08/09/1989,,104319,74783,40.5021479821308,-78.3891399942288,www.investmentsb.bank
30128,Boonville Federal Savings Bank,Boonville,Indiana,47601,123 N 3rd St,SI,0,1,08/09/1989,,68867,51418,38.0502900099616,-87.2740179613577,www.boonville.bank
30150,Citizens Federal Savings Bank,Leavenworth,Kansas,66048,5151 S 4th St,SB,704846,1,08/09/1989,,192097,146533,39.268371020103,-94.8991460049987,www.citizensfsb.bank
30152,Milford Building and Loan Association,Milford,Illinois,60953,131 E Jones St,SI,0,1,08/09/1989,,27725,24165,40.6285449865407,-87.6953299658817,
30154,Sewickley Savings Bank,Sewickley,Pennsylvania,15143,531 Broad St,SI,0,1,08/09/1989,,309353,215057,40.541002000934,-80.1796170231791,www.sewickleysavingsbank.com
30155,"Hatboro Federal Savings, FA",Hatboro,Pennsylvania,19040,221 S York Rd,SB,704859,1,08/09/1989,,577421,427950,40.1738999971067,-75.106838007973,www.hatborofed.com
30166,First Community Bank of Cullman,Cullman,Alabama,35055,420 2nd Ave Sw,NM,0,1,08/09/1989,,85517,67040,34.173202181316,-86.842372998056,www.fcbcullman.com
30167,Cullman Savings Bank,Cullman,Alabama,35055,316 2nd Ave Sw,SB,704877,1,08/09/1989,,443207,294952,34.174351004965,-86.842882031036,www.cullmansavingsbank.com
3017,High Plains Bank,Flagler,Colorado,80815,329 Main Ave,SM,0,1,01/01/1934,,445815,392286,39.2922410039661,-103.067949015213,www.highplainsbank.com
30176,Home Savings Bank of Wapakoneta,Wapakoneta,Ohio,45895,1 S Blackhoof St,NM,0,1,08/09/1989,,41185,33494,40.5703560125876,-84.1965469737521,www.homesavings-wapak.com
3018,The First National Bank of Fleming,Fleming,Colorado,80728,201 N Logan Ave,N,11571,1,01/01/1934,,29744,25352,40.6816590114877,-102.839262030478,www.fnbfleming.com
30182,Opportunity Bank of Montana,Helena,Montana,59601,1400 Prospect Ave,SM,0,1,08/09/1989,,2117510,1768948,46.5916169838009,-112.016012031592,www.opportunitybank.com
30183,Millville Savings Bank,Millville,New Jersey,08332,100 Albertson St,SI,0,1,08/09/1989,,163339,143296,39.4166989808049,-75.0396329979597,www.millvillesavings.com
3019,Rocky Mountain Bank & Trust,Florence,Colorado,81226,101 E Main St,NM,0,1,01/01/1934,,119663,104489,38.3901709869458,-105.117498014643,www.rmbt.com
30219,Hometown Bank,Kent,Ohio,44240,142 N Water St,NM,0,1,08/09/1989,,250289,209748,41.1544219875496,-81.3584560162194,www.ht.bank
30220,Chester National Bank,Chester,Illinois,62233,1112 State St,N,23158,1,08/09/1989,,109328,102292,37.912672441491,-89.8225712382695,www.chesternationalbank.com
30260,Cross County Savings Bank,Middle Village,New York,11379,7921 Metropolitan Ave,SI,0,1,08/09/1989,,524292,447135,40.7133597883924,-73.8733082701794,www.crosscounty.com
30270,Citizens Savings Bank,Bogalusa,Louisiana,70427,1725 Sullivan Dr,SI,0,1,08/09/1989,,319696,275164,30.7573740048136,-89.8470769961584,https://www.citizenssb.com
3029,The First National Bank of Hugo,Hugo,Colorado,80821,321 4th St,N,8489,1,01/01/1934,,146303,131203,39.1346987957449,-103.470736831427,www.fnbhugo.com
30291,"First Federal Bank Littlefield, Texas",Littlefield,Texas,79339,2313 Phelps Ave,SI,0,1,08/09/1989,,66308,54169,33.9059490123326,-102.33720497337,firstfedlfd.com
303,United Cumberland Bank,Whitley City,Kentucky,42653,47 S Main St,NM,0,1,01/01/1934,,448227,389118,36.7227786811969,-84.4703853726438,www.unitedcumberland.com
30303,Maspeth Federal Savings and Loan Association,Maspeth,New York,11378,5618 69th St,SB,705138,1,08/09/1989,,2149485,1352452,40.7263183783397,-73.8955420227235,www.maspethfederal.com
3031,Points West Community Bank,Windsor,Colorado,80550,1291 Main St,NM,0,1,01/01/1934,,795656,702971,40.4792549929019,-104.920486996379,www.pwcbank.com
30313,East Wisconsin Savings Bank,Kaukauna,Wisconsin,54130,109 W 2nd St,SI,0,1,08/09/1989,,279657,221036,44.2780889963163,-88.2726939806122,WWW.EASTWIS.BANK
30315,First Federal Savings Bank of Lincolnton,Lincolnton,North Carolina,28092,320 E Main St,SB,705153,1,08/09/1989,,472367,379584,35.4722079939545,-81.2533209664995,www.ffsb-nc.com
30332,Abbeville Building & Loan (A State-Chartered Savings Bank),Abbeville,Louisiana,70510,1212 Charity St,SI,0,1,08/09/1989,,66508,45833,29.971900996739,-92.1242349837554,www.abbemae.com
30339,Beauregard Federal Savings Bank,Deridder,Louisiana,70634,122 Jefferson Ave,SB,705195,1,08/09/1989,,93253,72376,30.8476579984872,-93.2849799624109,www.beauregardfederal.com
3034,First National Bank Colorado,Las Animas,Colorado,81054,535 Bent Ave,N,6030,1,01/01/1934,,611857,515655,38.0671240147516,-103.220304019386,www.firstnationalbankcolorado.com
30350,The Bank of Bennington,Bennington,Vermont,05201,155 North St,SB,705214,1,08/09/1989,,634422,489369,42.8801159993187,-73.1966499673187,www.thebankofbennington.com
30357,Streator Home Savings Bank,Streator,Illinois,61364,132 S Monroe St,SI,0,1,08/09/1989,,155115,108355,41.1196479858456,-88.8331640180355,www.streatorhome.com
30358,First Savings and Loan Association,Mebane,North Carolina,27302,206 W Center St,SB,705224,1,08/09/1989,,56798,42944,36.097394999162,-79.2706650026472,www.firstsandl.net
30367,1st Bank of Sea Isle City,Sea Isle City,New Jersey,08243,4301 Landis Ave,SI,0,1,08/09/1989,,305185,238790,39.1538759829262,-74.6923060411086,www.1stbankseaisle.com
30387,FirstBank Puerto Rico,Santurce,Puerto Rico,00909,1519 Ave Ponce De Leon,NM,0,1,08/09/1989,,19300144,16919980,18.4450670138211,-66.0666599711714,www.1firstbank.com
30388,Gunnison Savings and Loan Association,Gunnison,Colorado,81230,303 N Main St,SL,0,1,08/09/1989,,102688,83726,38.546845018187,-106.927372024826,www.gunnisonsl.com
30394,Carver Federal Savings Bank,New York,New York,10027,75 W 125th St,SB,705273,1,08/09/1989,,702912,632307,40.8076593842393,-73.9447907330211,http://www.Carverbank.com
30395,Tecumseh Federal Bank,Tecumseh,Nebraska,68450,160 N 4th St,SB,705275,1,08/09/1989,,53219,35945,40.3689770169412,-96.1938829981693,www.tecfedbank.com
30397,Geddes Federal Savings and Loan Association,Syracuse,New York,13219,2208 W Genesee St,SB,705278,1,08/09/1989,,642676,477959,43.0479095471315,-76.2000600510277,www.geddesfederal.com
304,Clinton Bank,Clinton,Kentucky,42031,220 E Clay St,NM,0,1,01/01/1934,,69607,57997,36.6668280151984,-88.9926469926688,WWW.CLINTONBANKKY.COM
30401,Penn Community Bank,Doylestown,Pennsylvania,18902,3969 Durham Rd,SI,0,1,08/09/1989,,3000909,2391229,40.3598730128072,-75.0870029884796,www.penncommunitybank.com
30402,Franklin Bank,Pilesgrove,New Jersey,08098,1179 Route 40,SI,0,1,08/09/1989,,327813,297267,39.649135987111,-75.3074740317219,www.franklinbnk.com
30422,First Federal Bank of Wisconsin,Waukesha,Wisconsin,53186,1617 E Racine Ave,SB,705313,1,08/09/1989,,275583,209583,42.9963810010796,-88.2023630236286,www.ffbwi.com
30428,Century Savings Bank,Vineland,New Jersey,08360,1376 W Sherman Ave,SI,0,1,10/05/1953,,644157,509069,39.4477610147781,-75.054903987355,www.centurysb.com
30429,Massena Savings and Loan,Massena,New York,13662,255 Main St,SB,705323,1,08/09/1989,,194373,146142,44.9244405165894,-74.8902514739382,www.massenasavingsloan.com
30431,SSB Bank,Pittsburgh,Pennsylvania,15237,8700 Perry Hwy,SI,0,1,08/09/1989,,363879,316006,40.5630930096671,-80.0385400373668,www.ssbpgh.com
30434,"Morganton Savings Bank, S.S.B.",Morganton,North Carolina,28655,100 S King St,SI,0,1,08/09/1989,,107577,70110,35.7438780068158,-81.6890960287718,www.morgantonsavings.com
30441,First Federal Bank of Louisiana,Lake Charles,Louisiana,70601,1135 Lake Shore Dr,SL,705339,1,08/09/1989,,1148458,987999,30.2245080052989,-93.2204369610271,www.ffbla.bank
30447,Rayne Building and Loan Association,Rayne,Louisiana,70578,200 N Adams Ave,SL,0,1,08/09/1989,,52199,36998,30.2371210093783,-92.2685590350388,www.raynebuildingloan.com
30470,Manasquan Bank,Manasquan,New Jersey,08736,2221 Landmark Pl,SI,0,1,08/09/1989,,3392269,2944333,40.1373839844658,-74.0896249907509,www.manasquanbank.com
30516,Crossbridge Community Bank,Tomahawk,Wisconsin,54487,15 E Wisconsin Ave,SI,0,1,08/09/1989,,214121,186555,45.4713729841036,-89.7287619904283,www.Crossbridge.bank
30530,Lake Shore Bank,Dunkirk,New York,14048,128 E 4th St,NM,0,1,08/09/1989,,743916,613095,42.4839636182803,-79.330301154093,www.mylsbank.com
30544,Marquette Savings Bank,Erie,Pennsylvania,16501,920 Peach St,SI,0,1,08/09/1989,,1350599,1011319,42.1253879797297,-80.0845519919342,www.marquettesavings.com
30551,Westmoreland Federal Savings and Loan Association,Latrobe,Pennsylvania,15650,322 Main St,SB,705537,1,08/09/1989,,166234,120573,40.3169790004925,-79.384156977471,www.wfsavings.com
30585,Mayville Savings Bank,Mayville,Wisconsin,53050,200 S Main St,SI,0,1,08/09/1989,,73659,63040,43.4934859878819,-88.5439130051732,http://www.mayvillesavings.com
30595,F&M Bank and Trust Company,Hannibal,Missouri,63401,505 Broadway,SM,0,1,08/09/1989,,185268,168558,39.7079559926446,-91.3592529629167,www.bankfm.com
306,Bank of Zachary,Zachary,Louisiana,70791,4743 Main St,NM,0,1,01/01/1934,,417243,361869,30.6490297758249,-91.1537551000499,www.bankofzachary.com
30619,"Abbeville First Bank, SSB",Abbeville,South Carolina,29620,205 S Main St,SI,0,1,08/09/1989,,133429,110280,34.1758279801234,-82.376800003637,www.abbevillefirst.com
3063,First Pioneer National Bank,Wray,Colorado,80758,145 W 4th St,N,8752,1,01/01/1934,,240306,192178,40.0779964265343,-102.222710253209,www.fpnb.bank
30637,Greenville Savings Bank,Greenville,Pennsylvania,16125,233 Main St,SI,0,1,08/09/1989,,340375,253663,41.4055119973633,-80.3871469946518,www.greenvillesavings.com
30656,North County Savings Bank,Red Bud,Illinois,62278,411 W Market St,SI,0,1,08/09/1989,,63696,58580,38.2120500124116,-89.9976469902311,www.ncsbank.com
3066,First Financial Bank,Abilene,Texas,79601,400 Pine St,SM,0,1,01/01/1934,,14779478,12990247,32.452967009718,-99.733097022275,www.ffin.com/
3067,"Clear Fork Bank, National Association",Albany,Texas,76430,100 S Main St,N,3248,1,01/01/1934,,965479,834345,32.7245340089894,-99.2977569807776,www.clearfork.bank
30680,First Shore Federal Savings and Loan Association,Salisbury,Maryland,21801,106 S Division St,SB,705740,1,08/09/1989,,362278,297227,38.3651300092997,-75.600866040029,www.firstshorefederal.com
30688,Peoples First Savings Bank,Mason,Ohio,45040,225 Reading Rd,NM,0,1,08/09/1989,,102605,83721,39.3590949798744,-84.314220009518,www.peoplesfirstohio.com
30692,"BankPacific, Ltd",Hagatna,Guam,96910,151 Aspinall Ave,NM,0,1,08/09/1989,,172799,149094,13.475615424067,144.750458429087,www.bankpacific.com
307,Landmark Bank,Clinton,Louisiana,70722,12225 Saint Helena St,NM,0,1,01/01/1934,,211284,191098,30.865458981537,-91.0184949874033,landmarkbankla.com
30704,Magyar Bank,New Brunswick,New Jersey,08901,400 Somerset St,SI,0,1,08/09/1989,,996882,819395,40.489839995508,-74.4610909905569,www.magbank.com
30707,Equitable Savings and Loan Association,Sterling,Colorado,80751,221 N 3rd St,SL,0,1,08/09/1989,,166610,125959,40.625959001773,-103.207246020067,www.equitable-savings.com
30722,Universal Bank,West Covina,California,91792,3455 S Nogales St,SB,705801,1,08/09/1989,,361480,265843,34.0183859989133,-117.889390037344,https://www.universalbank.com
3075,The First National Bank of Anderson,Anderson,Texas,77830,1071 Highway 90 S,N,7337,1,01/01/1934,,218791,192056,30.4874079909583,-95.9873789716453,http://www.fnbanderson.com
30776,"Pathward, National Association",Sioux Falls,South Dakota,57108,5501 S Broadband Ln,N,25195,1,08/09/1989,,7167281,5888424,43.4962068374717,-96.7883971411681,http://www.pathward.com
3078,The First National Bank of Anson,Anson,Texas,79501,1021 12th St,N,6091,1,01/01/1934,,96879,88957,32.7557749965953,-99.8959960415475,https://www.fnbanson.com
30788,Glacier Bank,Kalispell,Montana,59901,49 Commons Loop,NM,0,1,08/09/1989,,28997691,22062219,48.219994920408,-114.328427237611,www.glacierbank.com
3079,The First National Bank of Aspermont,Aspermont,Texas,79502,136 W 7th St,N,5786,1,01/01/1934,,132529,127233,33.138312987582,-100.228575961771,http://www.fnbaspermont.com
30812,First Federal Savings and Loan Association,Pascagoula,Mississippi,39567,903 Jackson Ave,SB,705957,1,08/09/1989,,380719,249463,30.3662050004891,-88.5548470302275,www.firstwithus.com
30819,Community Partners Savings Bank,Salem,Illinois,62881,301 W Main St,SI,0,1,08/27/1956,,282518,223981,38.626870652021,-88.947850246424,www.communitypartnerssb.com
3087,The First National Bank of Ballinger,Ballinger,Texas,76821,911 Hutchings Avenue,N,3533,1,01/01/1934,,267113,238526,31.7367694671129,-99.9493289351332,www.fnbballinger.com
30878,Bar Harbor Savings and Loan Association,Bar Harbor,Maine,04609,103 Main St,SL,0,1,08/09/1989,,99616,73376,44.3890077687749,-68.2048057709843,www.bhsla.com
30879,"Provident Savings Bank, F.S.B.",Riverside,California,92506,6570 Magnolia Ave,SB,706051,1,08/09/1989,,1230789,889737,33.9537909878203,-117.395879001075,www.myprovident.com
30889,The Peoples Savings and Loan Company,West Liberty,Ohio,43357,110 N Detroit St,SL,0,1,08/09/1989,,106333,76199,40.2526740032494,-83.7562590109912,www.peoplessavingsonline.com
30895,"Fidelity Bank, National Association",Wichita,Kansas,67202,100 E English St,N,25188,1,08/09/1989,,3326837,2533577,37.6839109871927,-97.3377469914675,www.fidelitybank.com
3091,The First National Bank of Bastrop,Bastrop,Texas,78602,489 Highway 71 W,N,4093,1,01/01/1934,,1044138,925242,30.1083979849277,-97.3331279760847,www.fnbbastrop.bank
30943,Mid-Central National Bank,Wadena,Minnesota,56482,520 Jefferson St S,N,25227,1,08/09/1989,,117199,95605,46.436645987647,-95.1398300077486,www.midcentralbank.com
30953,"El Dorado Savings Bank, F.S.B.",Placerville,California,95667,4040 El Dorado Rd,SB,706164,1,08/09/1989,,2483284,2148225,38.7033820053113,-120.857071001482,http://www.eldoradosavingsbank.com
30969,First FSB of Mascoutah,Mascoutah,Illinois,62258,101 W Main St,SM,0,1,08/09/1989,,194077,172943,38.4904320018787,-89.8006689966659,www.firstfederalmascoutah.com
30976,Gouverneur Savings and Loan Association,Gouverneur,New York,13642,42 Church St,SL,0,1,08/09/1989,,198839,156554,44.3350446570362,-75.4678236951436,www.gouverneurbank.com
3098,Cendera Bank,Bells,Texas,75414,615 E Bells Blvd,SM,0,1,01/01/1934,,246138,218003,33.606228918585,-96.393142042865,http://cenderabank.com
30987,Spratt Savings Bank,Chester,South Carolina,29706,1613 J A Cochran Byp,SL,0,1,08/09/1989,,149946,118754,34.6966819999258,-81.1936210287705,www.sprattsavingsbank.com
30996,Cenlar FSB,Ewing,New Jersey,08618,425 Phillips Blvd,SB,706230,1,08/09/1989,,890966,509625,40.2834520164334,-74.7971530048163,www.cenlar.com
31028,HomeTown  Bank,Carver,Minnesota,55315,1600 Monroe Drive,NM,0,1,08/09/1989,,649152,586243,44.773740477289,-93.643420903777,www.myht.bank
3103,The State National Bank of Big Spring,Big Spring,Texas,79720,901 S Main St,N,12543,1,01/01/1934,,608356,547286,32.2462709957018,-101.472887006343,www.statenational.bank
31043,Interstate Bank,Perryton,Texas,79070,301 S Main St,NM,0,1,08/09/1989,,271779,252146,36.397217980771,-100.802345984058,www.isbtexas.bank
31077,First Federal Bank,Dunn,North Carolina,28334,200 E Divine St,SB,706343,1,08/09/1989,,261738,238188,35.3054100066914,-78.6104170412805,www.firstfederalbanknc.com
3108,"Legend Bank, N.A.",Bowie,Texas,76230,101 W Tarrant St,N,4265,1,01/01/1934,,1216006,1087476,33.560449980926,-97.8483649892026,www.legend-bank.com
31083,Jarrettsville Federal Savings and Loan Association,Jarrettsville,Maryland,21084,3706 Norrisville Rd,SL,706351,1,08/09/1989,,162470,142735,39.6040879933182,-76.4790419752146,www.jarrettsvillefederal.com
31089,"Pickens Savings and Loan Association, FA",Pickens,South Carolina,29671,205 E Cedar Rock St,SB,706359,1,08/09/1989,,132850,115019,34.8829369828491,-82.7059600235456,www.pickens.bank
3109,The Brady National Bank,Brady,Texas,76825,101 S Blackburn St,N,7827,1,01/01/1934,,152507,138806,31.1345630004697,-99.3337129984674,www.bradynational.bank
31090,Blue Grass Federal Savings and Loan Association,Paris,Kentucky,40361,600 High St,SB,706361,1,08/09/1989,,56193,38451,38.2110739816963,-84.2517940254192,bluegrassfederal.bank
3110,The Commercial National Bank of Brady,Brady,Texas,76825,105 E 2nd St,N,8573,1,01/01/1934,,370653,281488,31.1332469997617,-99.3343409706533,http://cnbbrady.com
31100,Security Federal Bank,Aiken,South Carolina,29801,238 Richland Ave W,NM,0,1,08/09/1989,,1546477,1373455,33.5616169933051,-81.721225959119,www.securityfederalbank.com
31121,Cecil Bank,Elkton,Maryland,21921,127 North St,SM,0,1,08/09/1989,,220027,189435,39.6090160075617,-75.830579975541,http://www.cecilbank.com
31127,"First Federal Bank, A FSB",Tuscaloosa,Alabama,35406,1300 Mcfarland Blvd Ne,SB,706432,1,08/09/1989,,175018,115324,33.2296179808814,-87.5352809613269,www.1stfed.com
3113,The Brenham National Bank,Brenham,Texas,77833,2211 S Day St,N,13678,1,01/01/1934,,489166,439134,30.1478609909061,-96.3955619821304,www.bnbank.bank
